,actual
86904,1443.0
105490,2023.0
2907,3094.0
64801,796.0
152194,2458.0
128908,2007.0
76997,2187.0
91510,3830.0
137685,7215.0
121346,1549.0
156604,2514.0
7210,2359.0
140277,2440.0
33499,1776.0
92864,1276.0
50678,1567.0
55821,2484.0
6543,4373.0
145561,2153.0
134220,582.0
77672,1178.0
32432,4716.0
12101,3504.0
80865,1592.0
97899,2879.0
156438,1075.0
146441,1668.0
30403,1343.0
6900,7199.0
14962,2633.0
121930,1772.0
56585,1470.0
93796,2981.0
111538,709.0
114283,1362.0
121593,1544.0
149877,3139.0
99280,1074.0
120023,2123.0
32297,7068.0
16623,1962.0
27717,1969.0
111567,1335.0
29275,328.0
73347,1126.0
90455,2680.0
45657,349.0
120512,1448.0
49378,771.0
11099,8184.0
54716,4012.0
2995,1548.0
18613,1272.0
154717,1679.0
131933,813.0
145918,1929.0
94942,2047.0
46346,1214.0
93018,4009.0
77267,3102.0
40300,1642.0
71538,1340.0
34669,879.0
153223,1508.0
56395,3220.0
113325,2027.0
104434,4650.0
81207,2356.0
27049,2754.0
100074,778.0
122478,1629.0
43121,1724.0
25100,2639.0
110515,1100.0
83,1496.0
47446,1584.0
114651,914.0
45532,727.0
143056,1865.0
127821,1870.0
49108,525.0
57909,2214.0
2637,2815.0
91841,1555.0
91911,1016.0
151778,3597.0
125055,1443.0
1003,1885.0
118012,2063.0
29470,1799.0
137888,3704.0
43880,2452.0
48391,2534.0
83938,2252.0
9797,1753.0
4651,2728.0
147039,3277.0
116431,1764.0
22417,1330.0
148907,2674.0
137808,1289.0
31761,3157.0
97029,4078.0
23779,4188.0
58395,1010.0
44110,3154.0
102428,1822.0
80545,1259.0
32494,3332.0
43405,2836.0
75526,657.0
3387,1556.0
131325,1437.0
71248,1008.0
19108,2521.0
24036,988.0
4236,1466.0
108625,1395.0
139444,1479.0
39161,1252.0
23309,2688.0
3210,953.0
81548,1899.0
145762,1630.0
70053,5098.0
2594,970.0
90253,1741.0
157011,1477.0
93573,2082.0
90837,1250.0
110502,1270.0
17767,1050.0
103703,1488.0
53749,1496.0
34304,2154.0
77306,2519.0
113081,1905.0
136910,2064.0
113855,1585.0
135195,1665.0
106158,971.0
4134,3281.0
124217,1432.0
5188,1570.0
85485,1829.0
42468,1751.0
118283,1503.0
114085,3147.0
9454,2147.0
71001,4976.0
143140,2419.0
122140,1776.0
53912,2219.0
48745,2151.0
152833,5755.0
6131,1888.0
145231,2235.0
22135,1430.0
10586,1168.0
19318,3612.0
66058,2527.0
153834,1885.0
155160,1028.0
73362,1492.0
31724,3015.0
84883,626.0
156602,880.0
83394,2131.0
58773,1320.0
97103,812.0
135667,1542.0
12047,1376.0
22391,1546.0
85330,1898.0
111233,1780.0
41421,1710.0
94125,2635.0
78983,1368.0
125126,1757.0
35804,799.0
42569,2528.0
89423,1790.0
147538,1771.0
56947,1929.0
111673,1383.0
133884,804.0
109251,1457.0
110095,1519.0
61430,3673.0
53982,1261.0
73180,1145.0
82041,2689.0
157047,2839.0
35196,1011.0
101980,1794.0
62530,2229.0
93369,2942.0
25151,1594.0
71124,1954.0
148946,925.0
120960,1711.0
111261,3311.0
74236,748.0
21163,1847.0
37348,1524.0
156795,1901.0
109928,882.0
81952,1810.0
48939,2192.0
14607,2768.0
118828,1689.0
80409,1747.0
55022,4628.0
16100,2198.0
103277,1627.0
110043,865.0
131455,2309.0
95119,1118.0
4954,2186.0
249,1864.0
28306,2740.0
143452,2293.0
151919,2430.0
64882,2163.0
142641,2764.0
54445,2501.0
74352,2087.0
128635,1795.0
53704,858.0
132879,787.0
154574,2263.0
50247,3752.0
156529,2999.0
98469,1705.0
28570,613.0
156068,1316.0
126009,1289.0
82407,2106.0
76781,1005.0
87333,1357.0
17063,1059.0
67314,2885.0
54644,3528.0
51672,1167.0
153762,3262.0
88809,2863.0
108810,1295.0
145361,2890.0
78275,2441.0
98371,2094.0
67383,386.0
88967,2781.0
95671,755.0
42872,1883.0
109281,1734.0
49946,1442.0
49649,801.0
2490,2020.0
79480,818.0
62084,900.0
111344,1935.0
106544,745.0
75490,3358.0
76892,1623.0
151696,1665.0
12953,873.0
23265,1536.0
156353,1702.0
51004,2011.0
121253,3596.0
59322,1756.0
43400,1611.0
95042,3374.0
28429,3287.0
135137,1097.0
155032,2073.0
51400,2302.0
63569,1367.0
97150,1059.0
85575,579.0
94282,3308.0
104005,1386.0
57729,707.0
42589,1396.0
129267,1290.0
211,1052.0
21708,3273.0
66293,1527.0
97579,2580.0
134146,3541.0
91899,1693.0
86096,1016.0
114514,1984.0
119223,256.0
76552,1468.0
155735,2923.0
44585,1131.0
87505,2405.0
52560,3897.0
108353,1633.0
96435,2404.0
155979,1883.0
26215,603.0
41077,1333.0
21459,767.0
129340,1975.0
76989,1673.0
40369,650.0
121477,3280.0
33373,837.0
86796,2812.0
717,3116.0
70722,2130.0
9566,1613.0
78926,1998.0
148612,1158.0
14622,1480.0
31216,1420.0
45305,3426.0
143855,1914.0
80602,3968.0
77626,847.0
108855,1749.0
81994,3342.0
41252,1812.0
155741,2220.0
155315,1616.0
41989,1583.0
3147,2468.0
118089,1966.0
18188,1686.0
133992,1082.0
105155,2825.0
19066,10755.0
145062,1004.0
82950,1090.0
44138,1456.0
139604,2148.0
102263,2154.0
112812,1761.0
8894,2323.0
117598,1022.0
31295,604.0
48605,3144.0
72151,2751.0
42694,717.0
89575,676.0
144163,1937.0
8447,4610.0
103560,1589.0
100971,2133.0
26934,1679.0
26226,1411.0
100107,1878.0
39743,2340.0
118795,857.0
150135,894.0
56647,4717.0
86115,3563.0
86031,469.0
10661,2076.0
104157,1002.0
108260,1124.0
64961,2822.0
89096,1066.0
96426,1857.0
55003,1784.0
84526,1985.0
100106,715.0
69098,1112.0
86353,2185.0
5872,5748.0
69502,4089.0
70827,973.0
145129,1404.0
5808,1607.0
687,2214.0
104199,535.0
6035,1937.0
5728,806.0
78681,1642.0
22711,1367.0
8296,964.0
137080,919.0
58174,4392.0
132137,928.0
11975,1573.0
112164,3349.0
59857,1074.0
154941,1841.0
113739,3109.0
69186,2159.0
142314,2551.0
50374,1418.0
4926,1164.0
57055,817.0
53864,2806.0
156652,2406.0
106812,1826.0
113754,2122.0
36409,1444.0
75019,1612.0
16989,1323.0
111146,1308.0
147397,1001.0
44814,2535.0
19904,791.0
27426,4294.0
101623,738.0
118518,2534.0
61196,1589.0
64617,2404.0
32123,1245.0
94238,2148.0
106964,1090.0
14852,3074.0
85315,1876.0
84065,1709.0
28473,1102.0
156339,1468.0
49144,2098.0
127272,2547.0
118886,2854.0
106401,1599.0
67876,1846.0
133617,2233.0
154595,4363.0
25614,1897.0
97845,2603.0
49381,5945.0
123930,2617.0
92016,2459.0
58744,919.0
127693,2045.0
57181,1140.0
27813,1404.0
45652,853.0
114052,1916.0
3350,1426.0
126246,2629.0
142047,470.0
92570,2700.0
127250,4116.0
41093,2831.0
118611,2880.0
137362,1936.0
73043,909.0
61546,1588.0
11614,831.0
12333,1972.0
111728,1139.0
143720,1437.0
67862,1817.0
75075,3965.0
134127,1416.0
135700,1785.0
20379,1968.0
35535,6688.0
89061,2668.0
144827,1379.0
119297,609.0
45709,1355.0
123731,790.0
97181,875.0
23389,2437.0
108283,1690.0
103048,1336.0
97970,1766.0
14071,2124.0
102125,4632.0
124262,2376.0
118265,1577.0
89469,1821.0
131082,1589.0
20109,1943.0
69339,2872.0
8963,639.0
33664,799.0
113356,2996.0
38522,1812.0
119841,2929.0
17290,2901.0
13446,1142.0
9176,820.0
257,1096.0
6316,1951.0
78059,2557.0
28366,1908.0
135074,1787.0
94361,917.0
139351,2110.0
114373,1307.0
73386,1625.0
100531,1846.0
117950,2304.0
98686,6193.0
38017,2674.0
83685,3756.0
96504,2288.0
126817,2104.0
112733,1482.0
151351,1163.0
63578,2638.0
14787,1089.0
78192,1501.0
62563,1585.0
126968,2037.0
110646,2022.0
30509,1533.0
144009,1740.0
96985,529.0
108430,2055.0
154580,1851.0
69492,1498.0
144306,1698.0
152914,1376.0
45583,2345.0
126054,2451.0
49256,2331.0
9100,1275.0
35456,1455.0
122983,2486.0
22558,1275.0
95930,684.0
144671,3623.0
78662,2076.0
321,844.0
131533,1282.0
54314,2772.0
92808,3195.0
156840,2321.0
156556,2295.0
110188,1968.0
139169,1353.0
46109,1142.0
58925,9307.0
75120,1659.0
59521,600.0
107023,2211.0
147391,1375.0
149892,1093.0
106091,1490.0
45106,2327.0
42703,1600.0
71858,1201.0
134226,1491.0
94252,1543.0
66199,3092.0
134618,5317.0
29774,1134.0
21546,1903.0
19839,1710.0
152225,1990.0
98120,4193.0
86853,2643.0
150697,1109.0
67511,1511.0
132631,1336.0
71136,1606.0
90566,1251.0
115940,1926.0
47360,1431.0
39601,1003.0
95856,1284.0
75052,1402.0
12828,2050.0
22269,2197.0
133429,2810.0
64061,2027.0
105342,1807.0
90978,1801.0
9534,1594.0
111776,2492.0
61945,890.0
86402,1100.0
97992,2411.0
44141,1492.0
115592,2772.0
10541,1097.0
100017,1163.0
75390,1609.0
64390,2921.0
96695,1217.0
141074,2119.0
50820,2800.0
49482,1830.0
64803,542.0
111586,1850.0
105090,2254.0
12850,2391.0
125000,1636.0
154775,1386.0
77530,3245.0
37043,3586.0
61402,1413.0
45866,4630.0
12655,994.0
49648,1483.0
60530,2231.0
6120,1509.0
128375,4188.0
42224,2082.0
118417,993.0
65034,1539.0
17219,1491.0
154069,2279.0
86901,1095.0
51205,1392.0
27903,2430.0
68123,1905.0
69115,1934.0
40829,4124.0
152479,3014.0
135814,2445.0
124712,1390.0
40030,1982.0
28046,1990.0
36879,2523.0
44797,2145.0
88627,2029.0
45454,1451.0
127863,980.0
49627,1985.0
98452,4120.0
29911,4313.0
11558,1753.0
136430,1138.0
113061,1721.0
72001,1932.0
141243,885.0
141845,1871.0
75623,870.0
127017,3392.0
114062,1969.0
111423,893.0
151150,1721.0
23423,1080.0
106734,2448.0
46075,846.0
107134,1689.0
155540,1607.0
140836,1328.0
65405,2902.0
114177,1592.0
88524,1784.0
29929,1191.0
123586,2529.0
139097,3921.0
111222,2819.0
136139,2211.0
122240,1271.0
86249,3302.0
45914,2211.0
126078,1472.0
33985,876.0
24553,3638.0
50501,3587.0
24217,2998.0
109376,2880.0
115196,1598.0
34220,755.0
109825,1750.0
74131,3814.0
89190,2326.0
12248,750.0
146665,2218.0
95215,4925.0
155940,1945.0
139987,923.0
32220,3532.0
98793,1439.0
83619,3357.0
19622,1440.0
129020,3027.0
121240,2233.0
148570,807.0
37720,1386.0
40463,3005.0
913,1263.0
24514,1244.0
49581,1582.0
82303,241.0
116783,657.0
130646,2072.0
110445,2955.0
79505,1107.0
14389,3622.0
83923,2770.0
65608,1143.0
124097,2122.0
22906,1593.0
89614,1704.0
60752,2427.0
134709,5009.0
66460,739.0
148765,1716.0
117688,1365.0
67930,1606.0
2818,1714.0
145333,1498.0
107367,2250.0
143996,1687.0
25081,431.0
41495,1316.0
114331,4438.0
100164,2564.0
153194,1365.0
115048,949.0
49660,1438.0
32451,1431.0
16737,4383.0
67374,1929.0
127484,999.0
46654,1313.0
145859,1026.0
17762,1773.0
97751,1378.0
43924,1711.0
107386,1238.0
137746,1923.0
14105,2781.0
6562,1088.0
102360,1455.0
60127,1921.0
30639,2180.0
152840,959.0
46559,1413.0
78478,1944.0
20698,1840.0
20999,2235.0
46374,3463.0
25714,1944.0
43176,1340.0
49773,2544.0
77458,1941.0
102422,1491.0
156655,1066.0
135288,2150.0
82139,1145.0
60920,1966.0
63780,2198.0
107680,917.0
73164,1732.0
93058,2267.0
31796,2815.0
65389,1693.0
79995,1014.0
19775,1683.0
20933,4882.0
69009,2999.0
24401,2535.0
139217,2817.0
27976,553.0
152054,1186.0
139284,5847.0
140861,1350.0
15297,1537.0
33662,791.0
69512,1118.0
43004,1093.0
95197,1777.0
25234,914.0
65938,2568.0
51498,3624.0
126377,3068.0
143590,3358.0
148384,976.0
99695,1295.0
103862,1848.0
146745,1255.0
55475,2731.0
67174,2115.0
108956,2283.0
42409,4695.0
148454,828.0
154983,1354.0
39187,1746.0
94982,3145.0
21565,1485.0
54989,1857.0
82738,3942.0
101949,1100.0
2118,1954.0
10297,2265.0
58676,1497.0
39111,3028.0
126277,1211.0
149951,3108.0
144934,1196.0
48091,1469.0
87642,972.0
58146,2009.0
117695,1292.0
124692,1325.0
15459,2009.0
124963,3592.0
47891,1420.0
20425,2384.0
145784,2861.0
51901,3411.0
48300,1426.0
140636,1798.0
127812,4971.0
54858,2296.0
57280,2071.0
63540,2327.0
5974,4136.0
129611,1835.0
130489,2443.0
154128,566.0
85064,4352.0
39160,2335.0
156327,3611.0
33194,939.0
109267,1648.0
23640,398.0
65617,2749.0
27028,970.0
98731,1733.0
40732,2918.0
11666,3033.0
95369,1633.0
15829,903.0
6487,1490.0
87891,2270.0
151182,951.0
114636,2441.0
91436,2740.0
130118,4155.0
118502,1523.0
113671,927.0
121401,1104.0
137829,1871.0
110742,1903.0
60392,2090.0
83449,2965.0
37236,1422.0
14672,1170.0
74231,2483.0
124983,2437.0
47697,1211.0
73714,1990.0
39470,4515.0
65157,2078.0
53984,1667.0
2115,4318.0
145908,1828.0
155072,4493.0
20099,4197.0
16629,2400.0
6357,4474.0
34587,1353.0
82450,630.0
14808,1764.0
82475,2938.0
44210,2308.0
128921,2443.0
95981,1547.0
146836,1699.0
55379,3152.0
9094,1195.0
36259,3306.0
74549,1040.0
88520,1767.0
152051,1773.0
67705,2745.0
144064,1429.0
120822,3795.0
78508,3020.0
90986,2415.0
155115,3347.0
66768,1497.0
60840,1735.0
115267,3117.0
48873,2420.0
141612,1969.0
5306,2893.0
28266,2034.0
94503,1269.0
123959,2596.0
75384,1937.0
78297,3381.0
132607,4548.0
78045,2253.0
101028,2384.0
53499,4093.0
23236,1726.0
38161,1882.0
133397,1016.0
31347,1719.0
70396,1449.0
44858,1452.0
82755,1443.0
154930,1431.0
138200,2877.0
22575,1575.0
82687,1777.0
59515,1818.0
77193,2261.0
40641,2085.0
74084,1390.0
90963,890.0
13601,1718.0
14184,2485.0
89245,3966.0
97196,1446.0
15039,1300.0
145427,5485.0
74401,1101.0
134549,2194.0
149834,1254.0
112796,2328.0
150578,1280.0
14534,1487.0
37401,2139.0
101680,2370.0
64688,1898.0
25070,1589.0
74099,1793.0
43585,2184.0
53027,1505.0
73407,1166.0
93288,1326.0
63600,1023.0
68351,2109.0
67228,1565.0
85827,2004.0
130525,2364.0
94398,1084.0
135071,3235.0
43587,3755.0
69235,1032.0
129963,930.0
67713,1476.0
18864,954.0
27237,3080.0
35863,2655.0
108716,1254.0
71343,2402.0
118376,1750.0
70994,384.0
154020,1821.0
151047,4373.0
93975,723.0
94380,1627.0
138202,317.0
84017,1708.0
53933,1261.0
157032,1195.0
79042,1843.0
99260,2544.0
105345,2359.0
118098,1801.0
136869,3779.0
89692,1230.0
122160,928.0
69237,777.0
115593,2717.0
50490,1012.0
34141,3650.0
124781,1009.0
71323,1566.0
110072,1492.0
80843,2105.0
47920,2372.0
31336,815.0
4338,12525.0
18745,1061.0
66713,717.0
142050,3231.0
17672,3968.0
156356,1926.0
10577,2732.0
91532,1556.0
35457,2658.0
59660,3996.0
15433,1094.0
133039,3657.0
27596,1870.0
109296,2192.0
51687,2225.0
19608,7854.0
121579,425.0
116919,945.0
28044,2092.0
141358,1748.0
109462,2910.0
13057,2793.0
145639,4207.0
78796,2154.0
124879,2762.0
143728,1042.0
65122,2737.0
140967,3941.0
59016,1009.0
68632,2696.0
50013,804.0
51438,1370.0
27779,1159.0
132532,1840.0
2039,1344.0
32591,2530.0
24003,1738.0
14466,1314.0
72524,2693.0
122495,2805.0
7923,1265.0
114032,1902.0
17058,818.0
121533,1479.0
6654,4168.0
41420,1601.0
91420,1148.0
27898,995.0
36127,1785.0
112834,2208.0
151542,1174.0
48178,1939.0
112604,1298.0
46841,1490.0
65858,4080.0
92495,1299.0
113291,1100.0
147785,1036.0
124169,2017.0
142062,2429.0
99932,2475.0
135567,1576.0
128080,2514.0
139127,1946.0
36704,1926.0
50161,759.0
69317,7636.0
156558,2302.0
141162,3012.0
60074,1355.0
49243,3307.0
101109,2260.0
83174,1804.0
8714,1051.0
70006,1456.0
139348,2286.0
82970,2594.0
1615,2741.0
16308,2156.0
52408,1213.0
95074,1415.0
101636,4232.0
94619,1587.0
903,2714.0
76195,1978.0
73754,1176.0
28199,1950.0
135427,4369.0
39068,1198.0
63845,2025.0
109977,2007.0
30620,2091.0
58041,800.0
60196,1051.0
113697,2633.0
23234,1616.0
14443,2654.0
82860,2147.0
123995,1047.0
90134,585.0
60817,2262.0
118989,1684.0
122090,1279.0
14690,849.0
85082,1352.0
56144,1306.0
85234,2871.0
38019,1249.0
6122,2944.0
51218,1016.0
25518,1610.0
105255,1323.0
126831,1055.0
99524,3178.0
67467,2237.0
148189,1783.0
1670,2275.0
83396,1045.0
95205,1354.0
111299,1900.0
97459,577.0
73776,1039.0
56278,1286.0
112041,786.0
120407,1414.0
101085,1983.0
24547,1393.0
108208,883.0
116462,1129.0
656,988.0
83040,1800.0
18765,3466.0
78669,1935.0
89309,941.0
54707,1140.0
36705,933.0
154588,1870.0
25072,2718.0
103677,1253.0
81553,1523.0
78284,1756.0
19366,1870.0
115792,1896.0
107657,1709.0
67831,1965.0
48932,2488.0
11830,2141.0
40203,1590.0
80762,1467.0
58072,1657.0
2821,2226.0
119942,1636.0
36458,2152.0
134637,2093.0
76646,1420.0
17865,917.0
152214,616.0
25904,1013.0
142644,1224.0
104974,1026.0
93530,2132.0
102129,950.0
121876,1150.0
131013,2382.0
61251,1614.0
50403,2537.0
2036,1616.0
25357,3122.0
53626,1540.0
23877,3828.0
31620,1984.0
102498,1679.0
83784,2038.0
138745,1328.0
22068,1235.0
65638,1041.0
156697,4072.0
4411,1646.0
29413,2797.0
93449,981.0
12228,2531.0
135725,2002.0
114148,959.0
66254,1515.0
24771,1138.0
61437,3160.0
29045,2069.0
2342,2558.0
73736,819.0
42792,1445.0
11971,1699.0
55107,972.0
108492,1617.0
48357,1946.0
91537,1497.0
115432,1261.0
43594,668.0
125991,2248.0
58026,4070.0
53897,2440.0
131823,2711.0
8596,2482.0
123976,876.0
70906,1608.0
74828,1646.0
36164,1121.0
89294,953.0
141522,1546.0
82267,3696.0
35984,353.0
62687,2712.0
128307,2833.0
146161,1215.0
144237,1558.0
114179,2449.0
53736,2198.0
27273,1639.0
154503,897.0
110696,1289.0
78978,3198.0
20816,2596.0
143076,3006.0
150848,1240.0
150980,2208.0
112814,4984.0
36073,1161.0
153731,1772.0
155379,1284.0
74672,1630.0
67745,1770.0
4936,2775.0
97058,702.0
61902,2609.0
77613,1581.0
1408,1206.0
80714,1552.0
26155,2976.0
97790,908.0
140252,1593.0
75993,3017.0
144985,1546.0
26801,3188.0
22202,1687.0
36143,1230.0
9963,1243.0
24075,2308.0
49932,2214.0
118015,1184.0
130562,3373.0
136488,2261.0
38131,7562.0
119186,1741.0
31484,1470.0
55449,1526.0
31845,2614.0
2503,624.0
107713,2038.0
122828,1239.0
30413,2018.0
71895,1389.0
141303,894.0
36740,295.0
85840,1057.0
37520,2566.0
41467,2154.0
82522,2575.0
82222,1615.0
4146,1432.0
125738,2282.0
14492,2409.0
92695,2608.0
51532,2668.0
41318,751.0
139326,2256.0
10594,831.0
72289,1579.0
129993,1438.0
47311,2047.0
29103,2858.0
104182,1423.0
86925,1892.0
17276,3258.0
16140,2336.0
132804,1638.0
58664,2131.0
132833,4559.0
34068,2213.0
44406,2570.0
57907,1882.0
56322,3902.0
139898,1968.0
98699,902.0
51570,1161.0
28398,3566.0
95806,1273.0
69567,2427.0
40087,1282.0
56700,3106.0
24554,999.0
86306,44.0
114513,2004.0
66354,1448.0
69734,914.0
94744,2027.0
66259,1841.0
100663,3592.0
45102,1655.0
69341,1257.0
111203,718.0
131393,1495.0
133565,1921.0
146079,1276.0
95016,1187.0
25032,1063.0
153935,2983.0
155927,1572.0
102376,1861.0
54454,1334.0
20985,1501.0
146463,2596.0
92800,2848.0
42348,765.0
128141,1126.0
143164,1814.0
87893,1938.0
72232,1963.0
125370,468.0
84553,2180.0
150858,1629.0
80663,2265.0
108641,1029.0
100732,2654.0
120086,3038.0
48095,3697.0
49877,1911.0
85037,1982.0
112511,1517.0
29520,2237.0
131302,1363.0
61994,2365.0
36503,1989.0
92848,2733.0
37488,1633.0
4557,2046.0
92587,2796.0
92776,1154.0
135044,7127.0
106987,1377.0
31717,1989.0
50537,3526.0
151306,1308.0
77604,1654.0
125560,1718.0
42593,2073.0
153534,1451.0
134074,1488.0
100381,3287.0
77875,1743.0
344,1234.0
46979,2360.0
73160,1546.0
3342,915.0
54403,827.0
84628,1099.0
154213,660.0
46833,1513.0
12634,2062.0
139020,1817.0
102853,2343.0
155002,2143.0
87338,855.0
106492,1992.0
9973,1067.0
81032,1640.0
113610,1822.0
35031,1745.0
77692,1806.0
143793,8860.0
134532,1359.0
65016,1170.0
117947,2594.0
92627,1753.0
5335,873.0
94262,1345.0
7782,1695.0
17257,1518.0
68316,1368.0
56789,751.0
103987,1238.0
113605,821.0
94107,1030.0
18214,2876.0
23071,1365.0
48570,1544.0
154239,964.0
152425,1293.0
74637,992.0
107010,4401.0
133151,707.0
123170,5259.0
61536,2814.0
126766,2922.0
74840,467.0
137060,1550.0
39711,896.0
123540,2307.0
129961,5591.0
101447,1596.0
25687,1557.0
59601,2023.0
122525,1580.0
99682,2701.0
62340,2049.0
148077,5291.0
152676,1246.0
81226,755.0
145898,2199.0
15165,2824.0
93783,2065.0
109878,491.0
151421,992.0
11011,3210.0
119843,1304.0
69738,840.0
18834,2497.0
42861,2763.0
102809,1448.0
13909,1798.0
38785,1102.0
134119,2128.0
138000,1318.0
126895,1765.0
116160,1229.0
60068,1054.0
57594,932.0
109034,2461.0
8089,1764.0
68142,703.0
50834,1784.0
85019,1931.0
119571,1926.0
82091,2489.0
18064,2813.0
135186,1377.0
17793,1479.0
119877,1907.0
128191,2874.0
100201,4338.0
68487,1007.0
132333,1194.0
87305,2023.0
88939,5241.0
75494,1585.0
119302,1331.0
13012,1071.0
63789,1122.0
38048,2848.0
113362,1421.0
78843,1723.0
129634,1480.0
136674,2789.0
134366,2109.0
46670,805.0
1664,2032.0
123875,1137.0
131476,1230.0
84953,904.0
11534,1437.0
20945,1347.0
10687,1757.0
27046,4768.0
68799,4044.0
65883,868.0
19472,1698.0
71262,2073.0
66985,1718.0
39468,2253.0
56629,2133.0
115418,2569.0
96324,2659.0
8574,2035.0
47143,3776.0
116551,1833.0
139922,2251.0
149155,2022.0
42595,1623.0
65881,1961.0
144853,882.0
37427,2148.0
31526,1396.0
154518,1954.0
63725,1997.0
16567,1106.0
90287,2231.0
105547,1308.0
43203,1645.0
112116,599.0
78513,2709.0
116121,2967.0
106567,599.0
122658,1454.0
70096,2772.0
14362,2001.0
68051,1227.0
40721,1010.0
82356,1621.0
24786,3067.0
144699,912.0
32118,959.0
79812,4609.0
96333,5576.0
120198,760.0
147799,672.0
99733,2580.0
94601,4070.0
106402,1999.0
15446,883.0
120671,1382.0
46757,871.0
12619,4487.0
138063,1662.0
109727,3549.0
139691,3398.0
20372,2644.0
38974,2543.0
3299,3063.0
136620,2041.0
13924,2204.0
93484,2080.0
43912,1965.0
122841,1850.0
196,511.0
17303,1039.0
153098,3076.0
123142,1659.0
79114,2076.0
102652,2224.0
103133,666.0
137559,2247.0
56868,1724.0
68451,1247.0
78883,2277.0
37594,1335.0
150857,2793.0
155015,1820.0
43380,1565.0
2917,5056.0
87097,5012.0
69122,3375.0
82962,2585.0
61049,2571.0
131103,2875.0
9449,1949.0
90537,2118.0
42678,2730.0
27107,669.0
69969,2346.0
49121,2169.0
150825,1372.0
64677,1802.0
23909,3166.0
69628,3095.0
156809,1773.0
156048,1572.0
73945,1803.0
121733,2148.0
60367,3614.0
70694,2959.0
59690,1733.0
95741,1479.0
68760,1948.0
121255,910.0
119126,896.0
120658,2367.0
153609,2117.0
152321,2058.0
138808,3135.0
61912,1716.0
139497,2638.0
125269,802.0
68889,1645.0
47130,1597.0
133053,2352.0
83412,1582.0
59973,1116.0
3248,3815.0
69809,846.0
50987,1297.0
140115,1742.0
153070,4163.0
96214,1078.0
131085,1128.0
134106,2418.0
123169,1515.0
121861,1836.0
66870,1269.0
119827,1971.0
67905,1180.0
49135,2077.0
76302,2273.0
92128,3066.0
76563,2450.0
151901,1373.0
58044,2012.0
105695,1095.0
80220,1615.0
126453,2607.0
134962,3791.0
6482,544.0
49393,1163.0
118657,1203.0
25851,2747.0
68305,1297.0
45401,1037.0
59578,1493.0
77430,718.0
155446,1883.0
104912,1092.0
143073,1954.0
80963,833.0
43980,2519.0
149437,3835.0
15633,1317.0
81880,2220.0
132625,2111.0
108410,1236.0
18006,2633.0
4509,1054.0
124942,2640.0
132169,1495.0
131216,1586.0
15856,4322.0
13695,2595.0
108134,1794.0
122757,888.0
95619,1896.0
123809,1759.0
29836,2238.0
121635,1682.0
61148,1064.0
132328,735.0
94514,1378.0
2598,1865.0
98065,3817.0
52664,1307.0
148671,808.0
81928,1101.0
7186,1094.0
142182,2466.0
3892,1388.0
5812,2244.0
63560,862.0
5448,2257.0
22552,3925.0
156355,2921.0
136225,6849.0
68828,1308.0
23460,4812.0
80088,1673.0
121849,1027.0
107167,2526.0
138691,1657.0
8219,1663.0
94920,1661.0
58277,3436.0
155392,2128.0
124245,2162.0
42539,2014.0
1960,677.0
