,actual,best_model,best_rmse
117695,1292.0,Ridge,4.453794542999621e-08
124692,1325.0,Ridge,4.453794542999621e-08
15459,2009.0,Ridge,4.453794542999621e-08
124963,3592.0,Ridge,4.453794542999621e-08
47891,1420.0,Ridge,4.453794542999621e-08
20425,2384.0,Ridge,4.453794542999621e-08
145784,2861.0,Ridge,4.453794542999621e-08
51901,3411.0,Ridge,4.453794542999621e-08
48300,1426.0,Ridge,4.453794542999621e-08
140636,1798.0,Ridge,4.453794542999621e-08
127812,4971.0,Ridge,4.453794542999621e-08
54858,2296.0,Ridge,4.453794542999621e-08
57280,2071.0,Ridge,4.453794542999621e-08
63540,2327.0,Ridge,4.453794542999621e-08
5974,4136.0,Ridge,4.453794542999621e-08
129611,1835.0,Ridge,4.453794542999621e-08
130489,2443.0,Ridge,4.453794542999621e-08
154128,566.0,Ridge,4.453794542999621e-08
85064,4352.0,Ridge,4.453794542999621e-08
39160,2335.0,Ridge,4.453794542999621e-08
156327,3611.0,Ridge,4.453794542999621e-08
33194,939.0,Ridge,4.453794542999621e-08
109267,1648.0,Ridge,4.453794542999621e-08
23640,398.0,Ridge,4.453794542999621e-08
65617,2749.0,Ridge,4.453794542999621e-08
27028,970.0,Ridge,4.453794542999621e-08
98731,1733.0,Ridge,4.453794542999621e-08
40732,2918.0,Ridge,4.453794542999621e-08
11666,3033.0,Ridge,4.453794542999621e-08
95369,1633.0,Ridge,4.453794542999621e-08
15829,903.0,Ridge,4.453794542999621e-08
6487,1490.0,Ridge,4.453794542999621e-08
87891,2270.0,Ridge,4.453794542999621e-08
151182,951.0,Ridge,4.453794542999621e-08
114636,2441.0,Ridge,4.453794542999621e-08
91436,2740.0,Ridge,4.453794542999621e-08
130118,4155.0,Ridge,4.453794542999621e-08
118502,1523.0,Ridge,4.453794542999621e-08
113671,927.0,Ridge,4.453794542999621e-08
121401,1104.0,Ridge,4.453794542999621e-08
137829,1871.0,Ridge,4.453794542999621e-08
110742,1903.0,Ridge,4.453794542999621e-08
60392,2090.0,Ridge,4.453794542999621e-08
83449,2965.0,Ridge,4.453794542999621e-08
37236,1422.0,Ridge,4.453794542999621e-08
14672,1170.0,Ridge,4.453794542999621e-08
74231,2483.0,Ridge,4.453794542999621e-08
124983,2437.0,Ridge,4.453794542999621e-08
47697,1211.0,Ridge,4.453794542999621e-08
73714,1990.0,Ridge,4.453794542999621e-08
39470,4515.0,Ridge,4.453794542999621e-08
65157,2078.0,Ridge,4.453794542999621e-08
53984,1667.0,Ridge,4.453794542999621e-08
2115,4318.0,Ridge,4.453794542999621e-08
145908,1828.0,Ridge,4.453794542999621e-08
155072,4493.0,Ridge,4.453794542999621e-08
20099,4197.0,Ridge,4.453794542999621e-08
16629,2400.0,Ridge,4.453794542999621e-08
6357,4474.0,Ridge,4.453794542999621e-08
34587,1353.0,Ridge,4.453794542999621e-08
82450,630.0,Ridge,4.453794542999621e-08
14808,1764.0,Ridge,4.453794542999621e-08
82475,2938.0,Ridge,4.453794542999621e-08
44210,2308.0,Ridge,4.453794542999621e-08
128921,2443.0,Ridge,4.453794542999621e-08
95981,1547.0,Ridge,4.453794542999621e-08
146836,1699.0,Ridge,4.453794542999621e-08
55379,3152.0,Ridge,4.453794542999621e-08
9094,1195.0,Ridge,4.453794542999621e-08
36259,3306.0,Ridge,4.453794542999621e-08
74549,1040.0,Ridge,4.453794542999621e-08
88520,1767.0,Ridge,4.453794542999621e-08
152051,1773.0,Ridge,4.453794542999621e-08
67705,2745.0,Ridge,4.453794542999621e-08
144064,1429.0,Ridge,4.453794542999621e-08
120822,3795.0,Ridge,4.453794542999621e-08
78508,3020.0,Ridge,4.453794542999621e-08
90986,2415.0,Ridge,4.453794542999621e-08
155115,3347.0,Ridge,4.453794542999621e-08
66768,1497.0,Ridge,4.453794542999621e-08
60840,1735.0,Ridge,4.453794542999621e-08
115267,3117.0,Ridge,4.453794542999621e-08
48873,2420.0,Ridge,4.453794542999621e-08
141612,1969.0,Ridge,4.453794542999621e-08
5306,2893.0,Ridge,4.453794542999621e-08
28266,2034.0,Ridge,4.453794542999621e-08
94503,1269.0,Ridge,4.453794542999621e-08
123959,2596.0,Ridge,4.453794542999621e-08
75384,1937.0,Ridge,4.453794542999621e-08
78297,3381.0,Ridge,4.453794542999621e-08
132607,4548.0,Ridge,4.453794542999621e-08
78045,2253.0,Ridge,4.453794542999621e-08
101028,2384.0,Ridge,4.453794542999621e-08
53499,4093.0,Ridge,4.453794542999621e-08
23236,1726.0,Ridge,4.453794542999621e-08
38161,1882.0,Ridge,4.453794542999621e-08
133397,1016.0,Ridge,4.453794542999621e-08
31347,1719.0,Ridge,4.453794542999621e-08
70396,1449.0,Ridge,4.453794542999621e-08
44858,1452.0,Ridge,4.453794542999621e-08
82755,1443.0,Ridge,4.453794542999621e-08
154930,1431.0,Ridge,4.453794542999621e-08
138200,2877.0,Ridge,4.453794542999621e-08
22575,1575.0,Ridge,4.453794542999621e-08
82687,1777.0,Ridge,4.453794542999621e-08
59515,1818.0,Ridge,4.453794542999621e-08
77193,2261.0,Ridge,4.453794542999621e-08
40641,2085.0,Ridge,4.453794542999621e-08
74084,1390.0,Ridge,4.453794542999621e-08
90963,890.0,Ridge,4.453794542999621e-08
13601,1718.0,Ridge,4.453794542999621e-08
14184,2485.0,Ridge,4.453794542999621e-08
89245,3966.0,Ridge,4.453794542999621e-08
97196,1446.0,Ridge,4.453794542999621e-08
15039,1300.0,Ridge,4.453794542999621e-08
145427,5485.0,Ridge,4.453794542999621e-08
74401,1101.0,Ridge,4.453794542999621e-08
134549,2194.0,Ridge,4.453794542999621e-08
149834,1254.0,Ridge,4.453794542999621e-08
112796,2328.0,Ridge,4.453794542999621e-08
150578,1280.0,Ridge,4.453794542999621e-08
14534,1487.0,Ridge,4.453794542999621e-08
37401,2139.0,Ridge,4.453794542999621e-08
101680,2370.0,Ridge,4.453794542999621e-08
64688,1898.0,Ridge,4.453794542999621e-08
25070,1589.0,Ridge,4.453794542999621e-08
74099,1793.0,Ridge,4.453794542999621e-08
43585,2184.0,Ridge,4.453794542999621e-08
53027,1505.0,Ridge,4.453794542999621e-08
73407,1166.0,Ridge,4.453794542999621e-08
93288,1326.0,Ridge,4.453794542999621e-08
63600,1023.0,Ridge,4.453794542999621e-08
68351,2109.0,Ridge,4.453794542999621e-08
67228,1565.0,Ridge,4.453794542999621e-08
85827,2004.0,Ridge,4.453794542999621e-08
130525,2364.0,Ridge,4.453794542999621e-08
94398,1084.0,Ridge,4.453794542999621e-08
135071,3235.0,Ridge,4.453794542999621e-08
43587,3755.0,Ridge,4.453794542999621e-08
69235,1032.0,Ridge,4.453794542999621e-08
129963,930.0,Ridge,4.453794542999621e-08
67713,1476.0,Ridge,4.453794542999621e-08
18864,954.0,Ridge,4.453794542999621e-08
27237,3080.0,Ridge,4.453794542999621e-08
35863,2655.0,Ridge,4.453794542999621e-08
108716,1254.0,Ridge,4.453794542999621e-08
71343,2402.0,Ridge,4.453794542999621e-08
118376,1750.0,Ridge,4.453794542999621e-08
70994,384.0,Ridge,4.453794542999621e-08
154020,1821.0,Ridge,4.453794542999621e-08
151047,4373.0,Ridge,4.453794542999621e-08
93975,723.0,Ridge,4.453794542999621e-08
94380,1627.0,Ridge,4.453794542999621e-08
138202,317.0,Ridge,4.453794542999621e-08
84017,1708.0,Ridge,4.453794542999621e-08
53933,1261.0,Ridge,4.453794542999621e-08
157032,1195.0,Ridge,4.453794542999621e-08
79042,1843.0,Ridge,4.453794542999621e-08
99260,2544.0,Ridge,4.453794542999621e-08
105345,2359.0,Ridge,4.453794542999621e-08
118098,1801.0,Ridge,4.453794542999621e-08
136869,3779.0,Ridge,4.453794542999621e-08
89692,1230.0,Ridge,4.453794542999621e-08
122160,928.0,Ridge,4.453794542999621e-08
69237,777.0,Ridge,4.453794542999621e-08
115593,2717.0,Ridge,4.453794542999621e-08
50490,1012.0,Ridge,4.453794542999621e-08
34141,3650.0,Ridge,4.453794542999621e-08
124781,1009.0,Ridge,4.453794542999621e-08
71323,1566.0,Ridge,4.453794542999621e-08
110072,1492.0,Ridge,4.453794542999621e-08
80843,2105.0,Ridge,4.453794542999621e-08
47920,2372.0,Ridge,4.453794542999621e-08
31336,815.0,Ridge,4.453794542999621e-08
4338,12525.0,Ridge,4.453794542999621e-08
18745,1061.0,Ridge,4.453794542999621e-08
66713,717.0,Ridge,4.453794542999621e-08
142050,3231.0,Ridge,4.453794542999621e-08
17672,3968.0,Ridge,4.453794542999621e-08
156356,1926.0,Ridge,4.453794542999621e-08
10577,2732.0,Ridge,4.453794542999621e-08
91532,1556.0,Ridge,4.453794542999621e-08
35457,2658.0,Ridge,4.453794542999621e-08
59660,3996.0,Ridge,4.453794542999621e-08
15433,1094.0,Ridge,4.453794542999621e-08
133039,3657.0,Ridge,4.453794542999621e-08
27596,1870.0,Ridge,4.453794542999621e-08
109296,2192.0,Ridge,4.453794542999621e-08
51687,2225.0,Ridge,4.453794542999621e-08
19608,7854.0,Ridge,4.453794542999621e-08
121579,425.0,Ridge,4.453794542999621e-08
116919,945.0,Ridge,4.453794542999621e-08
28044,2092.0,Ridge,4.453794542999621e-08
141358,1748.0,Ridge,4.453794542999621e-08
109462,2910.0,Ridge,4.453794542999621e-08
13057,2793.0,Ridge,4.453794542999621e-08
145639,4207.0,Ridge,4.453794542999621e-08
78796,2154.0,Ridge,4.453794542999621e-08
124879,2762.0,Ridge,4.453794542999621e-08
143728,1042.0,Ridge,4.453794542999621e-08
65122,2737.0,Ridge,4.453794542999621e-08
140967,3941.0,Ridge,4.453794542999621e-08
59016,1009.0,Ridge,4.453794542999621e-08
68632,2696.0,Ridge,4.453794542999621e-08
50013,804.0,Ridge,4.453794542999621e-08
51438,1370.0,Ridge,4.453794542999621e-08
27779,1159.0,Ridge,4.453794542999621e-08
132532,1840.0,Ridge,4.453794542999621e-08
2039,1344.0,Ridge,4.453794542999621e-08
32591,2530.0,Ridge,4.453794542999621e-08
24003,1738.0,Ridge,4.453794542999621e-08
14466,1314.0,Ridge,4.453794542999621e-08
72524,2693.0,Ridge,4.453794542999621e-08
122495,2805.0,Ridge,4.453794542999621e-08
7923,1265.0,Ridge,4.453794542999621e-08
114032,1902.0,Ridge,4.453794542999621e-08
17058,818.0,Ridge,4.453794542999621e-08
121533,1479.0,Ridge,4.453794542999621e-08
6654,4168.0,Ridge,4.453794542999621e-08
41420,1601.0,Ridge,4.453794542999621e-08
91420,1148.0,Ridge,4.453794542999621e-08
27898,995.0,Ridge,4.453794542999621e-08
36127,1785.0,Ridge,4.453794542999621e-08
112834,2208.0,Ridge,4.453794542999621e-08
151542,1174.0,Ridge,4.453794542999621e-08
48178,1939.0,Ridge,4.453794542999621e-08
112604,1298.0,Ridge,4.453794542999621e-08
46841,1490.0,Ridge,4.453794542999621e-08
65858,4080.0,Ridge,4.453794542999621e-08
92495,1299.0,Ridge,4.453794542999621e-08
113291,1100.0,Ridge,4.453794542999621e-08
147785,1036.0,Ridge,4.453794542999621e-08
124169,2017.0,Ridge,4.453794542999621e-08
142062,2429.0,Ridge,4.453794542999621e-08
99932,2475.0,Ridge,4.453794542999621e-08
135567,1576.0,Ridge,4.453794542999621e-08
128080,2514.0,Ridge,4.453794542999621e-08
139127,1946.0,Ridge,4.453794542999621e-08
36704,1926.0,Ridge,4.453794542999621e-08
50161,759.0,Ridge,4.453794542999621e-08
69317,7636.0,Ridge,4.453794542999621e-08
156558,2302.0,Ridge,4.453794542999621e-08
141162,3012.0,Ridge,4.453794542999621e-08
60074,1355.0,Ridge,4.453794542999621e-08
49243,3307.0,Ridge,4.453794542999621e-08
101109,2260.0,Ridge,4.453794542999621e-08
83174,1804.0,Ridge,4.453794542999621e-08
8714,1051.0,Ridge,4.453794542999621e-08
70006,1456.0,Ridge,4.453794542999621e-08
139348,2286.0,Ridge,4.453794542999621e-08
82970,2594.0,Ridge,4.453794542999621e-08
1615,2741.0,Ridge,4.453794542999621e-08
16308,2156.0,Ridge,4.453794542999621e-08
52408,1213.0,Ridge,4.453794542999621e-08
95074,1415.0,Ridge,4.453794542999621e-08
101636,4232.0,Ridge,4.453794542999621e-08
94619,1587.0,Ridge,4.453794542999621e-08
903,2714.0,Ridge,4.453794542999621e-08
76195,1978.0,Ridge,4.453794542999621e-08
73754,1176.0,Ridge,4.453794542999621e-08
28199,1950.0,Ridge,4.453794542999621e-08
135427,4369.0,Ridge,4.453794542999621e-08
39068,1198.0,Ridge,4.453794542999621e-08
63845,2025.0,Ridge,4.453794542999621e-08
109977,2007.0,Ridge,4.453794542999621e-08
30620,2091.0,Ridge,4.453794542999621e-08
58041,800.0,Ridge,4.453794542999621e-08
60196,1051.0,Ridge,4.453794542999621e-08
113697,2633.0,Ridge,4.453794542999621e-08
23234,1616.0,Ridge,4.453794542999621e-08
14443,2654.0,Ridge,4.453794542999621e-08
82860,2147.0,Ridge,4.453794542999621e-08
123995,1047.0,Ridge,4.453794542999621e-08
90134,585.0,Ridge,4.453794542999621e-08
60817,2262.0,Ridge,4.453794542999621e-08
118989,1684.0,Ridge,4.453794542999621e-08
122090,1279.0,Ridge,4.453794542999621e-08
14690,849.0,Ridge,4.453794542999621e-08
85082,1352.0,Ridge,4.453794542999621e-08
56144,1306.0,Ridge,4.453794542999621e-08
85234,2871.0,Ridge,4.453794542999621e-08
38019,1249.0,Ridge,4.453794542999621e-08
6122,2944.0,Ridge,4.453794542999621e-08
51218,1016.0,Ridge,4.453794542999621e-08
25518,1610.0,Ridge,4.453794542999621e-08
105255,1323.0,Ridge,4.453794542999621e-08
126831,1055.0,Ridge,4.453794542999621e-08
99524,3178.0,Ridge,4.453794542999621e-08
67467,2237.0,Ridge,4.453794542999621e-08
148189,1783.0,Ridge,4.453794542999621e-08
1670,2275.0,Ridge,4.453794542999621e-08
83396,1045.0,Ridge,4.453794542999621e-08
95205,1354.0,Ridge,4.453794542999621e-08
111299,1900.0,Ridge,4.453794542999621e-08
97459,577.0,Ridge,4.453794542999621e-08
73776,1039.0,Ridge,4.453794542999621e-08
56278,1286.0,Ridge,4.453794542999621e-08
112041,786.0,Ridge,4.453794542999621e-08
120407,1414.0,Ridge,4.453794542999621e-08
101085,1983.0,Ridge,4.453794542999621e-08
24547,1393.0,Ridge,4.453794542999621e-08
108208,883.0,Ridge,4.453794542999621e-08
116462,1129.0,Ridge,4.453794542999621e-08
656,988.0,Ridge,4.453794542999621e-08
83040,1800.0,Ridge,4.453794542999621e-08
18765,3466.0,Ridge,4.453794542999621e-08
78669,1935.0,Ridge,4.453794542999621e-08
89309,941.0,Ridge,4.453794542999621e-08
54707,1140.0,Ridge,4.453794542999621e-08
36705,933.0,Ridge,4.453794542999621e-08
154588,1870.0,Ridge,4.453794542999621e-08
25072,2718.0,Ridge,4.453794542999621e-08
103677,1253.0,Ridge,4.453794542999621e-08
81553,1523.0,Ridge,4.453794542999621e-08
78284,1756.0,Ridge,4.453794542999621e-08
19366,1870.0,Ridge,4.453794542999621e-08
115792,1896.0,Ridge,4.453794542999621e-08
107657,1709.0,Ridge,4.453794542999621e-08
67831,1965.0,Ridge,4.453794542999621e-08
48932,2488.0,Ridge,4.453794542999621e-08
11830,2141.0,Ridge,4.453794542999621e-08
40203,1590.0,Ridge,4.453794542999621e-08
80762,1467.0,Ridge,4.453794542999621e-08
58072,1657.0,Ridge,4.453794542999621e-08
2821,2226.0,Ridge,4.453794542999621e-08
119942,1636.0,Ridge,4.453794542999621e-08
36458,2152.0,Ridge,4.453794542999621e-08
134637,2093.0,Ridge,4.453794542999621e-08
76646,1420.0,Ridge,4.453794542999621e-08
17865,917.0,Ridge,4.453794542999621e-08
152214,616.0,Ridge,4.453794542999621e-08
25904,1013.0,Ridge,4.453794542999621e-08
142644,1224.0,Ridge,4.453794542999621e-08
104974,1026.0,Ridge,4.453794542999621e-08
93530,2132.0,Ridge,4.453794542999621e-08
102129,950.0,Ridge,4.453794542999621e-08
121876,1150.0,Ridge,4.453794542999621e-08
131013,2382.0,Ridge,4.453794542999621e-08
61251,1614.0,Ridge,4.453794542999621e-08
50403,2537.0,Ridge,4.453794542999621e-08
2036,1616.0,Ridge,4.453794542999621e-08
25357,3122.0,Ridge,4.453794542999621e-08
53626,1540.0,Ridge,4.453794542999621e-08
23877,3828.0,Ridge,4.453794542999621e-08
31620,1984.0,Ridge,4.453794542999621e-08
102498,1679.0,Ridge,4.453794542999621e-08
83784,2038.0,Ridge,4.453794542999621e-08
138745,1328.0,Ridge,4.453794542999621e-08
22068,1235.0,Ridge,4.453794542999621e-08
65638,1041.0,Ridge,4.453794542999621e-08
156697,4072.0,Ridge,4.453794542999621e-08
4411,1646.0,Ridge,4.453794542999621e-08
29413,2797.0,Ridge,4.453794542999621e-08
93449,981.0,Ridge,4.453794542999621e-08
12228,2531.0,Ridge,4.453794542999621e-08
135725,2002.0,Ridge,4.453794542999621e-08
114148,959.0,Ridge,4.453794542999621e-08
66254,1515.0,Ridge,4.453794542999621e-08
24771,1138.0,Ridge,4.453794542999621e-08
61437,3160.0,Ridge,4.453794542999621e-08
29045,2069.0,Ridge,4.453794542999621e-08
2342,2558.0,Ridge,4.453794542999621e-08
73736,819.0,Ridge,4.453794542999621e-08
42792,1445.0,Ridge,4.453794542999621e-08
11971,1699.0,Ridge,4.453794542999621e-08
55107,972.0,Ridge,4.453794542999621e-08
108492,1617.0,Ridge,4.453794542999621e-08
48357,1946.0,Ridge,4.453794542999621e-08
91537,1497.0,Ridge,4.453794542999621e-08
115432,1261.0,Ridge,4.453794542999621e-08
43594,668.0,Ridge,4.453794542999621e-08
125991,2248.0,Ridge,4.453794542999621e-08
58026,4070.0,Ridge,4.453794542999621e-08
53897,2440.0,Ridge,4.453794542999621e-08
131823,2711.0,Ridge,4.453794542999621e-08
8596,2482.0,Ridge,4.453794542999621e-08
123976,876.0,Ridge,4.453794542999621e-08
70906,1608.0,Ridge,4.453794542999621e-08
74828,1646.0,Ridge,4.453794542999621e-08
36164,1121.0,Ridge,4.453794542999621e-08
89294,953.0,Ridge,4.453794542999621e-08
141522,1546.0,Ridge,4.453794542999621e-08
82267,3696.0,Ridge,4.453794542999621e-08
35984,353.0,Ridge,4.453794542999621e-08
62687,2712.0,Ridge,4.453794542999621e-08
128307,2833.0,Ridge,4.453794542999621e-08
146161,1215.0,Ridge,4.453794542999621e-08
144237,1558.0,Ridge,4.453794542999621e-08
114179,2449.0,Ridge,4.453794542999621e-08
53736,2198.0,Ridge,4.453794542999621e-08
27273,1639.0,Ridge,4.453794542999621e-08
154503,897.0,Ridge,4.453794542999621e-08
110696,1289.0,Ridge,4.453794542999621e-08
78978,3198.0,Ridge,4.453794542999621e-08
20816,2596.0,Ridge,4.453794542999621e-08
143076,3006.0,Ridge,4.453794542999621e-08
150848,1240.0,Ridge,4.453794542999621e-08
150980,2208.0,Ridge,4.453794542999621e-08
112814,4984.0,Ridge,4.453794542999621e-08
36073,1161.0,Ridge,4.453794542999621e-08
153731,1772.0,Ridge,4.453794542999621e-08
155379,1284.0,Ridge,4.453794542999621e-08
74672,1630.0,Ridge,4.453794542999621e-08
67745,1770.0,Ridge,4.453794542999621e-08
4936,2775.0,Ridge,4.453794542999621e-08
97058,702.0,Ridge,4.453794542999621e-08
61902,2609.0,Ridge,4.453794542999621e-08
77613,1581.0,Ridge,4.453794542999621e-08
1408,1206.0,Ridge,4.453794542999621e-08
80714,1552.0,Ridge,4.453794542999621e-08
26155,2976.0,Ridge,4.453794542999621e-08
97790,908.0,Ridge,4.453794542999621e-08
140252,1593.0,Ridge,4.453794542999621e-08
75993,3017.0,Ridge,4.453794542999621e-08
144985,1546.0,Ridge,4.453794542999621e-08
26801,3188.0,Ridge,4.453794542999621e-08
22202,1687.0,Ridge,4.453794542999621e-08
36143,1230.0,Ridge,4.453794542999621e-08
9963,1243.0,Ridge,4.453794542999621e-08
24075,2308.0,Ridge,4.453794542999621e-08
49932,2214.0,Ridge,4.453794542999621e-08
118015,1184.0,Ridge,4.453794542999621e-08
130562,3373.0,Ridge,4.453794542999621e-08
136488,2261.0,Ridge,4.453794542999621e-08
38131,7562.0,Ridge,4.453794542999621e-08
119186,1741.0,Ridge,4.453794542999621e-08
31484,1470.0,Ridge,4.453794542999621e-08
55449,1526.0,Ridge,4.453794542999621e-08
31845,2614.0,Ridge,4.453794542999621e-08
2503,624.0,Ridge,4.453794542999621e-08
107713,2038.0,Ridge,4.453794542999621e-08
122828,1239.0,Ridge,4.453794542999621e-08
30413,2018.0,Ridge,4.453794542999621e-08
71895,1389.0,Ridge,4.453794542999621e-08
141303,894.0,Ridge,4.453794542999621e-08
36740,295.0,Ridge,4.453794542999621e-08
85840,1057.0,Ridge,4.453794542999621e-08
37520,2566.0,Ridge,4.453794542999621e-08
41467,2154.0,Ridge,4.453794542999621e-08
82522,2575.0,Ridge,4.453794542999621e-08
82222,1615.0,Ridge,4.453794542999621e-08
4146,1432.0,Ridge,4.453794542999621e-08
125738,2282.0,Ridge,4.453794542999621e-08
14492,2409.0,Ridge,4.453794542999621e-08
92695,2608.0,Ridge,4.453794542999621e-08
51532,2668.0,Ridge,4.453794542999621e-08
41318,751.0,Ridge,4.453794542999621e-08
139326,2256.0,Ridge,4.453794542999621e-08
10594,831.0,Ridge,4.453794542999621e-08
72289,1579.0,Ridge,4.453794542999621e-08
129993,1438.0,Ridge,4.453794542999621e-08
47311,2047.0,Ridge,4.453794542999621e-08
29103,2858.0,Ridge,4.453794542999621e-08
104182,1423.0,Ridge,4.453794542999621e-08
86925,1892.0,Ridge,4.453794542999621e-08
17276,3258.0,Ridge,4.453794542999621e-08
16140,2336.0,Ridge,4.453794542999621e-08
132804,1638.0,Ridge,4.453794542999621e-08
58664,2131.0,Ridge,4.453794542999621e-08
132833,4559.0,Ridge,4.453794542999621e-08
34068,2213.0,Ridge,4.453794542999621e-08
44406,2570.0,Ridge,4.453794542999621e-08
57907,1882.0,Ridge,4.453794542999621e-08
56322,3902.0,Ridge,4.453794542999621e-08
139898,1968.0,Ridge,4.453794542999621e-08
98699,902.0,Ridge,4.453794542999621e-08
51570,1161.0,Ridge,4.453794542999621e-08
28398,3566.0,Ridge,4.453794542999621e-08
95806,1273.0,Ridge,4.453794542999621e-08
69567,2427.0,Ridge,4.453794542999621e-08
40087,1282.0,Ridge,4.453794542999621e-08
56700,3106.0,Ridge,4.453794542999621e-08
24554,999.0,Ridge,4.453794542999621e-08
86306,44.0,Ridge,4.453794542999621e-08
114513,2004.0,Ridge,4.453794542999621e-08
66354,1448.0,Ridge,4.453794542999621e-08
69734,914.0,Ridge,4.453794542999621e-08
94744,2027.0,Ridge,4.453794542999621e-08
66259,1841.0,Ridge,4.453794542999621e-08
100663,3592.0,Ridge,4.453794542999621e-08
45102,1655.0,Ridge,4.453794542999621e-08
69341,1257.0,Ridge,4.453794542999621e-08
111203,718.0,Ridge,4.453794542999621e-08
131393,1495.0,Ridge,4.453794542999621e-08
133565,1921.0,Ridge,4.453794542999621e-08
146079,1276.0,Ridge,4.453794542999621e-08
95016,1187.0,Ridge,4.453794542999621e-08
25032,1063.0,Ridge,4.453794542999621e-08
153935,2983.0,Ridge,4.453794542999621e-08
155927,1572.0,Ridge,4.453794542999621e-08
102376,1861.0,Ridge,4.453794542999621e-08
54454,1334.0,Ridge,4.453794542999621e-08
20985,1501.0,Ridge,4.453794542999621e-08
146463,2596.0,Ridge,4.453794542999621e-08
92800,2848.0,Ridge,4.453794542999621e-08
42348,765.0,Ridge,4.453794542999621e-08
128141,1126.0,Ridge,4.453794542999621e-08
143164,1814.0,Ridge,4.453794542999621e-08
87893,1938.0,Ridge,4.453794542999621e-08
72232,1963.0,Ridge,4.453794542999621e-08
125370,468.0,Ridge,4.453794542999621e-08
84553,2180.0,Ridge,4.453794542999621e-08
150858,1629.0,Ridge,4.453794542999621e-08
80663,2265.0,Ridge,4.453794542999621e-08
108641,1029.0,Ridge,4.453794542999621e-08
100732,2654.0,Ridge,4.453794542999621e-08
120086,3038.0,Ridge,4.453794542999621e-08
